Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,Деловые линии,Авто экспрес,51737,62327,4,4,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,ЖелДорЭкспедиция,Авто,10721,15321,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2.7,1.4,1.3,5,3,ЖелДорЭкспедиция,Авто экспресс,11207,15807,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,EastLines,Авто,18620,18620,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,EastLines,Авто,5370,5370,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,Magic Trans,Авто,8968,15998,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,Энергия,Авто,9915,14147,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,PonyExpress,Авто,1862.44,2234.93,2,3,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,PonyExpress,Авто экспесс,3108.39,3730.07,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,Скиф Карго,Авто,11938.4,26088.4,2,2,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,Скиф Карго,Авто экспресс,14903,29053,3,3,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,ГлавДоставка,Авто,9910.4,16460.4,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,Vozovoz,Aвто,NaN,10880,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,Рейл континент,Авто,10666,15926,1,1,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,ЖелдорАльянс,ЖД,6932,11832,1,2,705594,11514330,4848742
Москва,Санкт-Петербург,2,1.9,1.6,35.3,1,ПЭК,Авто,14800.24,26534.44,2,3,705594,11514330,4848742
